26,54516,345564,4874
45,87848,986029,3151
26,111536,634490,715
49,141154,481943,3938
68,32557,90916,3452
63,106080,96892,1553
40,30713,333322,4323
32,99958,142199,3388
43,82603,155075,3846
35,69840,611289,3624
40,29052,187969,679
38,144851,816320,1674
63,96577,976194,3299
55,119109,163517,1759
43,72325,139062,3090
19,120844,287351,2957
67,119788,925056,4609
56,70505,755233,4551
58,27819,324805,2246
56,56484,656949,3644
54,73153,879078,4316
19,23464,958950,3143
31,87936,330940,1058
56,71103,425668,1254
29,58414,235880,3523
55,105685,169461,3023
56,146739,197607,2419
62,133617,636776,2530
44,42159,781411,2937
26,28879,302250,1561
60,138409,154624,1902
23,107284,445239,4484
58,52676,964406,4872
62,106068,271760,4499
36,87291,196148,4535
38,143818,791429,1952
38,38189,613200,1344
54,48747,318564,4318
66,52009,395268,4323
47,139115,169948,3721
32,134717,178669,727
56,83242,801734,2576
29,117979,89346,588
25,133225,75415,1040
58,40120,182635,4376
33,116366,678299,2998
29,100616,99611,3704
64,55241,686528,3513
26,51502,856859,1138
24,132755,577668,4517
55,26560,420613,4026
65,90144,194864,3150
22,77785,657314,2996
66,26544,955770,4568
43,37768,527248,1902
69,114963,290654,796
21,29241,768345,4589
28,112250,803665,4279
29,75248,198081,2928
22,104935,77875,597
37,56475,196273,3269
42,39675,66268,1231
45,34816,659902,3479
26,85267,879952,4328
45,85339,219444,3542
39,49590,318173,2208
55,143581,103974,4436
19,82399,173199,3500
24,117468,432269,3086
47,37011,780008,4212
31,42987,484706,1280
28,70398,958110,4480
42,41375,173582,701
42,32865,762215,4193
34,137696,774329,3560
44,59599,882999,4461
27,54622,767560,3488
43,64175,871016,4372
66,42045,297209,4665
45,39920,424943,1811
25,131544,874191,3677
51,52089,303723,1618
33,94421,344146,664
62,59462,123804,719
19,55751,84329,3297
24,124316,438364,3399
57,30023,181921,1905
69,143399,509728,3788
53,33964,153036,3614
20,115495,702864,2631
34,69718,374081,2975
64,31667,347712,1544
54,119004,62341,3039
51,146713,70680,3004
55,66774,756598,3500
26,35430,403739,4572
62,84145,511178,4344
63,51599,88188,3989
53,53470,442461,4355
31,109899,522896,2763
54,27656,372290,3477
44,106431,137803,1020
24,115295,79292,4833
51,130469,703509,1301
53,61916,249697,4512
50,118797,856448,3220
64,130867,608859,4794
50,123081,746830,1565
36,144975,305482,3339
39,126053,750794,4793
45,121178,291716,3422
57,35882,960474,4550
27,110694,993492,1432
21,149999,530961,2370
30,142219,200059,3346
35,94643,199177,2601
32,56704,768210,3168
26,35292,298434,3659
48,143616,322279,3758
42,127662,856245,3094
51,41204,611925,4542
23,83265,391605,4810
30,88942,766879,4278
53,78270,716836,2875
56,47699,386335,4637
69,144642,886757,4883
54,69649,825942,3087
56,129960,83951,2069
67,82662,299735,2726
47,53258,803448,4582
40,25274,509906,4003
39,93377,966909,2277
55,28102,757805,648
36,80265,93599,4301
36,25425,766737,4268
38,103203,582110,2600
39,64693,75870,3285
25,93586,193013,3449
23,39240,923024,1336
63,86896,415950,1443
41,58800,880354,687
24,147259,611745,576
68,96236,187890,3246
53,42619,287875,4418
48,67571,152249,2689
41,99448,589445,4918
32,96946,707707,2186
64,44676,424500,3045
67,79050,968337,1185
58,117033,366346,4406
55,124321,510989,656
64,91546,169858,1915
70,120863,458844,2266
65,38628,965169,4674
59,97508,883730,4028
64,125081,848925,1295
54,114544,824425,1711
37,25927,955915,4518
23,86344,464373,4571
68,39086,204769,1939
68,86848,180973,3410
63,94982,512881,4423
24,27498,355069,2240
20,76333,138069,1623
65,122065,649340,4280
24,101653,821064,664
54,103343,677137,2981
32,120792,507929,1118
69,68947,173916,975
65,36820,269143,3205
41,117031,256703,4520
54,61175,155615,4457
68,57920,171250,1664
70,41840,836048,3846
24,147479,693704,4304
37,94437,188869,2345
69,93828,305370,3874
37,93059,165778,3060
24,99832,614521,2434
53,111486,858530,1997
27,119232,789208,1821
57,64312,756758,3520
19,62594,775090,4409
68,51303,906745,1803
19,57584,178787,4589
62,93038,849800,1584
33,118399,658585,1145
55,117100,111497,2825
61,112410,449878,3121
42,148684,968575,4615
21,130766,123218,783
29,44134,852967,669
20,73527,337118,2771
35,49521,807308,1486
26,141488,279937,4823
21,121562,306464,1712
37,52914,183083,1519
20,96668,668046,3037
70,122418,758301,983
24,54571,182377,1110
41,33990,749408,3398
30,45843,581905,4283
24,83079,403217,1632
24,136614,266974,4457
61,72034,323892,1805
45,55017,149379,2194
40,36039,592648,1850
48,47979,787832,2107
53,114315,726978,1094
32,100362,616767,623
48,121595,166771,2044
22,61425,411059,662
53,42445,642063,1791
51,81412,891724,1812
25,136943,683605,3932
68,121752,767828,1632
30,57314,552195,4534
65,98496,175978,2686
68,68541,401195,2061
24,120421,208610,3440
70,98763,433126,3591
36,105182,568938,4181
60,113547,601265,1691
43,36787,872560,3981
65,111802,262270,4602
53,70989,150330,2880
37,69386,792658,2247
29,109883,561291,3928
42,97030,583371,4406
30,69052,471429,3111
40,36567,663354,4138
43,135191,754240,1308
31,62750,163568,4477
30,121736,665541,1907
21,37919,339995,4908
46,34144,842824,3561
23,114870,560928,3498
23,40209,464670,3144
60,24630,188063,1371
43,62447,931632,4693
27,37477,141932,4321
68,83140,767843,3535
46,143411,498391,4325
64,67837,362062,4693
57,116476,243383,3457
53,134308,404843,2337
60,105460,485902,3115
34,63582,759149,1101
40,112059,655230,4213
23,107656,472352,4356
44,54363,730088,4001
45,123671,707735,720
27,125193,365903,4362
37,121415,873778,3700
53,70624,740922,2141
43,58620,654481,1299
22,33080,602186,1091
69,65962,601822,1084
68,52264,777943,738
56,85628,132175,2903
38,134329,529192,4425
52,137276,144754,1702
57,40078,512434,3392
55,94735,698669,2498
69,99887,172738,2973
62,67994,178545,4624
50,119601,415662,2544
27,111553,366025,854
50,52833,912081,2243
41,117845,893561,2288
43,24502,722872,3111
21,73332,994728,4546
56,45131,671229,3682
70,71761,352333,4292
46,26866,606952,3338
51,97119,118828,1234
41,34630,445058,2914
37,73006,982688,2534
21,109484,953272,3033
39,40525,298713,1926
25,29902,401602,675
64,110206,772985,4530
30,44783,851821,2730
39,137856,764614,4575
61,115802,881577,833
40,123672,514928,943
43,107656,946158,4310
54,145300,282871,2450
24,143277,410883,4429
69,97909,746984,3138
28,77722,90192,4253
30,101386,833144,2520
21,50403,608026,2956
64,116426,753944,2320
23,134469,259813,1665
19,55373,179224,4591
22,121061,429672,3020
34,135745,500331,1608
47,33163,599532,619
56,145750,150321,4539
23,52213,139665,3425
38,37143,741405,1896
35,78325,309216,4293
61,27673,810752,3617
36,25241,958602,1956
66,109369,427372,4845
23,95518,415331,4288
70,126570,859331,2127
27,113467,794834,608
27,37293,848429,1500
19,73099,289815,3097
28,146355,75618,3493
58,121491,215144,2631
62,49582,713545,1298
36,91064,847175,1311
18,109983,164502,2938
54,84203,775922,2760
25,128046,403924,3872
36,65553,311034,1284
70,64124,256835,1789
53,53533,660048,1127
26,113454,50001,4762
57,46457,773825,1995
41,142219,164723,3921
69,104095,456022,2244
38,55445,525794,2467
25,121437,169013,4469
69,32490,828677,3282
39,144059,255758,2757
62,133718,477325,2636
38,138481,729385,2275
32,41517,700067,3536
28,50959,601742,4176
68,97933,263178,3430
55,106855,703129,3547
20,36832,688147,4597
37,46246,856810,3031
26,55411,582230,2320
40,60831,432242,2190
44,46210,536629,1762
43,58964,290315,4857
30,60471,151044,4384
52,49042,441714,3622
68,112918,714954,3382
42,66858,483008,1539
27,99149,107345,1726
26,101116,290314,1530
56,90227,583511,3399
46,42266,570039,3863
45,25434,172704,4863
44,114236,792679,2124
61,22694,660571,1825
46,98985,818964,2038
56,126088,216309,1846
27,137479,286276,1871
37,123697,172917,4665
60,109359,656478,4853
46,39950,347027,3538
33,104581,95103,1580
69,77705,382321,2682
56,54884,250870,2912
63,35870,369949,3504
30,35700,234026,3752
39,67686,278145,3706
31,38597,464085,3158
54,30029,764482,3776
20,126082,575682,2646
34,69365,320302,4175
37,29021,331257,4704
57,119959,298141,3088
49,35281,961150,2354
27,77390,635267,1258
19,54288,159438,3209
65,48751,269051,1216
53,121452,87389,1437
56,23845,560986,3047
42,22730,180518,2640
36,28818,446806,666
50,118308,488465,3790
32,127489,248447,3784
52,108923,238019,2549
38,62434,651391,4504
32,75294,169178,4344
37,99563,96697,4528
41,55283,976468,666
38,75165,81550,701
24,115088,747838,1850
68,80156,224487,1975
70,136358,379097,2197
56,74856,782482,3404
51,87900,188509,2828
37,49826,905966,3570
45,149882,503081,733
37,39959,483830,2017
41,62032,481710,2339
66,57593,213727,4720
20,137477,762861,4166
64,145419,989062,1863
40,148490,953751,3006
55,51705,761013,2041
24,43157,164113,1334
52,68359,437393,4292
25,54034,835334,3950
23,63063,601674,2672
64,55417,380285,2576
25,86612,120067,3442
19,45420,147923,4470
35,109431,253425,4002
52,78982,711018,2777
31,113066,212920,4409
39,37019,172037,4441
40,34241,827995,3983
66,52222,256686,4911
28,62787,763482,952
57,82119,596106,4238
53,84200,782575,3423
66,73789,107348,2066
68,122828,372317,4864
21,121048,790466,3869
46,49379,127670,4297
56,33632,642001,3532
18,81088,202935,2383
50,109138,158768,1114
36,40127,579920,4008
37,115355,311990,2772
54,56966,583904,684
41,97531,882948,4172
59,33971,858837,3027
50,47643,206387,3446
70,103030,597312,3426
45,50852,784413,2578
33,113438,303284,4390
34,145506,107008,2650
50,124756,491419,4436
24,97776,602003,1920
47,132714,351379,4790
34,97707,77653,2375
55,87336,785804,2680
68,78286,211993,4521
69,143706,742159,3457
45,55097,682233,2113
55,29990,492497,1195
56,51375,978608,4381
63,71230,72186,1601
55,65461,513045,3341
37,73934,751890,2165
47,102187,433267,2941
40,64809,615942,718
27,49536,838951,3010
64,105726,438249,1274
63,84295,797403,2669
30,42126,581351,831
54,94025,227899,1789
56,99025,374578,1578
42,100200,879655,3103
36,143563,528942,3079
30,72587,935538,3620
59,97604,483698,3560
56,114449,856091,1117
69,52273,395792,4588
56,120922,892113,1065
26,143655,154928,2577
36,34354,964114,3287
32,143363,952027,4442
21,49731,721794,685
40,26950,337680,724
62,56577,732680,2706
43,83862,473013,2288
62,52848,770800,4415
40,99987,158902,1899
23,33883,138215,2708
65,133762,832727,1883
64,54542,632151,4806
56,126733,175736,4640
41,84561,636104,3077
65,99730,893658,2903
70,69783,796645,1641
68,124158,284376,4883
43,144806,609843,2430
64,37594,854672,1181
34,73947,416638,2722
42,109826,889416,4497
34,143807,179573,2940
36,25854,656223,4500
55,35580,467524,4482
32,50517,889816,2583
21,55516,942954,4246
69,38011,662737,4523
28,49162,436650,1322
20,85590,245754,4598
45,41838,316509,3548
27,59562,101317,3142
42,93014,88322,3996
33,76104,761364,4070
32,82322,738425,782
20,145192,398537,2718
33,23437,291479,2477
20,132017,223343,694
61,54177,155859,4460
40,60082,711116,1537
67,115141,665978,4762
39,70652,477150,3213
44,52390,202805,3002
31,41136,217707,4366
40,117346,781131,4489
42,107175,235562,1722
49,136822,625204,4345
29,65503,442690,4644
63,51434,702155,1158
48,39165,939582,4712
56,141847,159141,4054
19,138317,585024,4311
56,27079,203750,4662
20,78396,429565,3256
30,118918,188532,2687
69,121334,767393,4716
61,29170,880780,4620
38,116772,679693,2008
65,114596,285664,4518
26,66545,893376,718
68,112141,421390,3460
19,58728,396033,3474
40,51255,734765,4466
44,122664,915901,1708
25,122243,447565,4629
49,60179,496559,1360
21,85568,363446,4519
68,80365,56134,1501
42,86051,388480,3471
30,36770,583975,2176
32,57808,429247,4194
40,112235,659638,2342
65,98868,969512,4034
23,62801,102189,4576
19,52010,581758,2113
62,55328,457640,4755
49,78444,273774,3560
67,68342,370263,4493
51,57795,902935,4612
55,121255,959833,4760
28,127050,825049,2695
41,67051,680715,3276
61,106545,281084,2418
62,117200,630115,1925
64,135090,538764,4526
53,54238,239100,3950
36,25046,212069,1349
53,118302,480394,4359
70,23783,488891,1090
35,67809,672973,1856
43,118935,180585,1750
20,52474,278945,3586
27,57032,248661,2622
66,112218,255799,4708
20,36983,383125,1796
20,50410,168752,4308
25,85055,625024,4044
39,83988,236541,2684
36,142827,545388,4327
35,35922,952206,4503
44,70293,248817,2231
20,140355,301364,2740
40,124637,156720,1651
63,66755,961688,1034
41,106691,426103,811
18,63005,280961,4522
64,52347,157896,1974
37,125456,182629,1936
41,107733,704746,4837
54,77087,314347,3358
41,72552,926653,3137
36,56040,770507,725
44,71633,953222,2136
62,116982,147321,4415
26,147774,310708,1917
38,116439,785605,3164
41,24811,968240,1526
66,62651,725562,1532
37,149741,782907,2633
42,53340,797045,2680
61,87391,371064,1353
22,36714,404295,1679
59,54281,919088,3106
36,57466,238919,3603
68,39127,600375,4461
34,102820,783595,1739
61,70978,671837,3883
25,119494,776540,3973
55,32432,769126,4098
47,136439,544942,4397
33,91989,838125,3988
39,89396,570155,4090
38,94675,705887,4842
51,111726,363121,2997
56,33704,813465,4618
24,53466,801403,685
41,57201,272808,1687
46,36039,312265,4622
45,79590,513424,3618
36,40998,502654,1711
23,75866,363274,3581
50,59634,990982,1042
24,85090,792153,3937
70,115193,919890,721
59,54645,342066,3055
47,38291,437405,2319
39,100336,138750,1780
38,98354,817893,2056
40,115887,688984,4134
27,38247,879351,2191
60,143692,567205,4293
57,53219,802372,4697
46,117126,517247,4333
25,144629,162085,3546
55,44929,618946,4394
48,131009,248884,3867
20,121665,488047,2624
44,32993,853034,2978
33,26952,288710,1676
56,116098,561370,3148
30,36542,408300,3648
61,122100,782999,3352
48,36500,492838,2460
19,87682,264899,4670
56,134210,433799,1707
70,142533,629095,3508
43,54447,375419,658
44,48954,144332,4206
35,43945,837418,1446
30,63600,367438,4352
42,55725,438976,4446
35,72728,211224,1722
48,70491,646265,2630
31,84598,174180,4428
28,114166,115824,1048
22,144389,626861,685
68,59474,151428,4536
39,69985,108096,3909
61,114694,337656,3268
38,24271,90826,3497
56,82487,385940,3398
54,58227,601601,3547
37,108234,157932,3986
44,81104,458843,1419
32,56956,317006,2737
42,147363,972286,2867
26,51718,767349,4828
50,108630,388293,2861
31,59077,677297,1649
56,123337,187835,3011
20,95459,926469,2394
69,69596,380685,638
54,125526,84263,3937
20,74954,520854,3450
56,80108,157296,2989
65,90424,567605,3248
27,135109,810651,3237
25,143157,441912,987
35,53771,187698,767
20,79667,942618,3558
56,121013,266391,3886
65,35401,954246,3261
50,105140,972116,1721
30,93788,286955,3032
22,114786,84147,3999
44,51165,760749,4594
52,80506,474240,2188
52,25590,908551,3108
25,29426,277339,4057
68,106227,327495,3872
70,109125,347447,2316
67,67050,971974,3929
64,121133,928711,4588
69,34635,299683,4598
69,36843,584151,4504
36,129396,701438,4435
35,39842,630227,4088
42,41058,221984,3988
43,97728,902511,3181
47,93874,689605,3828
54,66625,633629,1343
52,56916,152394,4321
55,88979,741885,4495
56,26120,240616,4315
67,88708,834418,4365
40,66552,333434,4461
58,144839,165799,3905
24,109672,71354,2383
33,51053,548164,3562
51,39092,661234,3477
35,102512,592884,1615
63,117717,189196,1807
47,124286,357191,1580
41,37693,621716,4653
29,147387,595627,4434
65,94964,308418,1569
26,73033,501143,4159
32,118974,870542,3678
27,90430,362353,4459
61,47503,835208,4401
24,76064,949747,3995
60,69642,106072,3692
40,138063,171610,4783
42,43949,178900,2761
33,35563,154217,3377
35,103439,485689,1795
23,134963,487482,1669
59,132859,470249,2755
35,67087,412835,4872
50,89849,298574,4391
53,112027,386308,4580
26,43104,975845,1426
57,136666,321994,1048
69,144114,885869,3958
68,133775,851472,991
40,118983,292384,3484
22,136443,415959,3025
56,110255,298288,3554
34,70697,287257,3565
61,117112,586418,3862
69,23419,147997,4559
43,124421,614465,4595
48,37983,99225,1611
61,51711,859791,4122
25,73744,836776,4530
56,54357,644210,2872
55,111304,960202,3832
45,118386,336056,4491
28,51353,762264,2366
36,46672,422841,2710
40,120142,605764,727
24,105610,377956,667
26,136065,380295,4830
51,36602,430768,4625
57,98243,332549,4510
69,99500,725792,4596
45,42155,890128,4569
68,70229,117359,4599
64,51327,628235,2892
59,54074,511971,4149
53,91092,541215,3829
68,32271,795136,4941
56,86334,781040,1076
42,85950,206898,779
25,58674,231950,803
66,98218,154093,4791
30,106550,364104,1425
45,103906,323931,4031
56,50709,828474,2071
32,39230,99272,3606
61,121433,811059,2666
57,85416,377430,4468
70,117685,661098,1463
42,131913,715898,4629
68,110407,417022,3492
24,35265,271796,4503
53,132838,746013,1859
44,87713,370135,4462
45,131208,788325,4359
46,116870,297212,3598
49,56444,850657,3356
45,51083,360355,2320
58,69079,715918,732
50,24094,156820,4577
48,128167,166983,2862
29,117386,399188,4279
25,38822,270786,4342
68,58462,310435,1814
20,56339,250659,4950
39,72624,424513,4197
56,145393,494155,1689
34,54750,638095,2705
56,61286,321129,2774
57,95564,386773,4764
49,125090,225724,4171
20,117832,815986,4260
54,73078,644229,2215
44,40109,327209,1842
62,25422,675796,4281
68,32327,301203,4763
55,56824,317317,4390
57,55939,297956,4073
53,80052,658399,2556
64,86003,347030,1167
57,98701,214663,4865
24,109031,445527,2868
35,65431,797232,4535
69,58099,300124,942
69,129390,360805,2617
49,24156,421592,2199
41,52247,414663,2623
36,66386,608475,4351
27,93794,67922,1259
34,42223,324010,4470
53,47811,545335,4519
30,118219,912088,4356
24,32621,149948,4642
38,113060,523968,2087
38,58098,908050,3595
47,122157,252118,1303
56,68678,455322,3635
55,93478,786285,4613
57,113227,478594,1494
19,51454,617474,1721
32,116929,318741,3606
57,134719,208119,3112
24,88546,738801,2989
26,116036,757612,648
21,137886,304244,1725
40,68704,314661,4407
24,121217,288066,1632
24,38117,129154,645
24,65552,743089,808
60,59812,158061,4475
33,56006,708283,4585
54,78730,632718,1628
37,82266,535533,4787
62,133928,794314,3597
26,71313,374604,4475
36,67346,142297,3486
50,141430,254011,2195
48,116804,199241,1763
34,146452,208137,3157
56,132799,128877,2452
24,46673,874033,4570
23,80052,519796,2579
66,52114,558894,1828
26,119763,939525,4898
69,115939,181309,4938
63,111367,628549,1822
44,75641,436304,2042
43,50313,171185,1735
65,53441,529166,1114
25,42263,488910,2342
44,55465,716336,879
55,67133,821953,4550
68,132189,661433,3516
27,120543,244306,2250
68,96335,96594,4235
25,137143,968911,4348
47,49416,773097,2212
46,136434,317394,2576
38,42635,696018,1202
34,63152,921818,4436
49,53440,206126,3105
60,73148,401314,3084
45,110144,383397,3943
24,116543,376949,4347
70,104615,196509,2758
44,144628,341197,4242
20,144403,194389,4630
69,26854,857336,2884
46,33549,768111,4540
37,119424,902970,2396
61,129647,413396,1576
30,56466,491224,4420
36,108618,203557,4479
52,55964,506481,2993
33,35803,773958,4322
32,143308,767152,4512
40,69643,174415,3003
34,105094,224750,4375
55,131156,954817,4465
27,60511,478595,2492
36,37053,763858,4412
24,73397,431141,3611
27,144585,895685,1570
69,87442,905266,1339
30,61601,110109,2632
69,87273,762525,3631
20,63624,890249,2832
20,37833,243067,4761
56,74514,846001,1511
24,60390,939481,2708
31,33132,336339,2916
63,70348,182103,1402
37,119491,197839,2601
23,75127,845878,1656
56,24523,161731,3316
25,38479,733091,707
64,70408,469041,4462
39,51237,909822,4894
23,39831,866050,3375
65,95780,183049,2811
30,66064,763064,3379
29,57760,753596,1474
51,35102,959135,2997
70,120305,174302,3604
35,146026,983250,4481
19,43416,296145,3214
30,114385,759948,701
53,80802,528899,1078
53,106816,195941,3998
20,88041,314567,781
45,60326,632547,4836
36,31456,406679,1674
43,34469,318029,1366
25,105918,262650,4455
36,37791,750762,1864
62,28192,299755,3036
31,59801,881791,4523
36,103718,933222,3508
48,112914,744451,953
47,53982,186630,708
70,130007,256348,738
31,85396,388781,1697
32,60924,340443,4256
24,143936,492846,1910
25,29061,961447,1755
26,37853,120072,3937
51,87658,111057,2615
68,35056,965723,1729
60,96621,451798,4176
56,44830,83011,3075
63,53695,623503,4577
23,108956,232118,3493
32,54460,261197,4526
69,97059,277985,4616
30,57968,706112,4394
28,72791,313416,2053
70,83281,379075,1703
50,62787,150607,4889
59,74113,109791,3442
38,98679,372169,3666
35,123716,778828,3298
24,84834,535541,4372
32,145494,720393,2888
44,91041,584114,1150
28,37650,925946,4350
55,53105,686798,1537
21,128339,652445,4082
57,73576,564912,3970
67,40245,124420,3368
36,93659,866616,849
39,53714,422235,3367
55,83149,741144,1421
64,68902,138838,1161
46,121018,152027,4445
61,52116,446198,3447
20,123498,369511,1621
68,125686,478372,1707
44,37014,247790,3647
30,103952,699352,3957
54,54988,859335,3163
41,39607,540864,3263
18,80685,759677,2220
57,57088,204700,4357
66,92878,598890,767
31,147303,79791,1183
34,85042,186111,3401
47,77906,606043,2826
46,50323,262112,4455
34,38938,195637,2650
50,113850,762577,3440
45,118700,778486,1783
45,139197,316182,1043
31,52686,524862,3630
33,86096,489259,4637
42,118630,396247,3718
61,33630,596045,3758
56,92222,983352,1178
35,70323,739440,1604
22,35258,771134,1910
35,94717,606083,4370
39,28014,256783,3520
48,33039,824937,4391
51,102971,192357,4332
41,144447,757432,4388
24,144928,818605,3509
54,83276,585007,2786
42,96336,321763,3804
25,125238,383703,1855
68,139680,185067,2111
41,44157,858170,1688
59,27481,566745,3040
59,55920,495385,2733
46,59514,152388,4812
63,40796,283980,4375
48,109410,513134,4417
25,77929,169099,2748
30,100081,103656,1284
24,145589,125849,2767
53,54320,409048,1466
65,112054,595629,3607
22,30951,377556,4675
65,66330,371130,2747
56,122163,433690,1921
69,35514,120531,4147
37,89736,55132,5000
28,26047,58830,1135
35,91989,177329,3347
43,106174,274535,2518
27,128440,733592,3250
53,127099,793374,3481
58,146230,418979,988
45,124105,384100,1174
63,96644,423088,1568
56,119766,950009,2682
37,35157,345430,1652
50,84089,646033,1695
39,61316,703834,4209
68,84297,175877,2208
37,107533,630830,1135
40,79194,190666,1784
28,97030,909217,1321
32,130029,789215,3422
38,114883,565973,2824
67,90044,831415,3632
24,92965,368340,1653
38,116144,168791,3258
20,48855,207941,3383
42,42107,538149,3524
70,118897,893627,3129
19,53193,634243,1123
29,23258,310319,3295
64,51769,968494,4548
37,94257,759565,673
51,83554,389855,1547
25,108011,116836,1787
21,80503,94203,4584
55,36172,133685,1854
53,66060,374551,1000
37,113200,864441,4460
47,137477,298269,3471
43,70658,476918,1086
41,65340,672409,3026
37,53779,340250,3366
59,119893,400504,3960
24,69233,969098,1694
25,51985,825657,4663
60,53080,760020,4307
42,79998,487474,4485
33,123251,642031,1730
63,116851,496024,4831
30,46554,310183,3238
56,143314,964636,3558
69,76590,362440,2202
24,38914,110796,4803
50,42009,296730,3220
68,43341,771947,1169
41,96765,373466,870
52,47644,87187,4455
62,22184,616146,3477
31,96188,788346,2896
57,122308,960703,4665
56,35579,408785,2947
50,132755,401675,1661
23,92540,127011,2741
53,94168,183282,3371
69,57789,320985,3526
64,96477,177184,3523
42,50647,621294,1789
42,119504,737806,3640
54,131791,298152,4479
59,71224,829578,3604
33,107399,652894,741
23,71053,120378,4328
51,147386,293543,4509
38,120746,165948,3139
43,57844,234055,645
70,137473,512429,3486
30,50109,555699,3847
26,24613,284912,3209
68,128406,514337,1204
47,33680,447855,4533
63,138144,435178,2622
60,122503,160767,4347
52,80540,535307,3170
55,58986,236119,2234
24,134026,466951,4889
70,123205,372961,1594
33,118062,526125,1908
24,143216,968651,3507
60,132599,677984,1118
68,106959,849837,1836
37,119476,80108,1707
24,99102,488561,2931
49,95510,943626,663
68,106819,392408,581
31,127835,612522,4563
55,57455,509545,667
26,24107,849159,3423
27,86389,81969,4672
55,41052,367745,3477
36,101405,884041,2895
25,75945,268745,3098
36,56891,661314,2344
62,108739,693670,4483
55,109211,487156,4832
68,54936,66501,4319
57,32901,972612,2238
69,102201,889962,2620
42,39921,204903,3599
36,126623,458117,3166
41,66989,286187,3269
24,24732,858447,4518
28,112269,441894,1841
19,127083,845334,3504
63,98539,535756,2462
69,37055,373919,633
42,90959,57443,4485
62,146776,798263,1667
38,114665,379069,3790
55,24939,955861,1732
62,108948,50001,1855
24,124316,748114,4924
57,39015,453803,1139
25,107367,951173,4209
55,125642,451923,1312
48,39968,202778,1826
23,34344,271701,4744
43,110780,118464,4429
69,119851,163183,4302
66,105070,440262,2268
30,52092,116391,4293
64,47961,190227,2387
23,123889,620831,3723
34,32535,441294,4315
39,87732,403583,4693
32,135026,219774,1565
34,41960,939593,1645
34,87685,404000,813
33,32000,883832,4651
52,41082,537672,2837
39,107282,119625,4179
37,34683,540475,1441
51,27032,987483,3997
20,121599,283356,2206
23,30133,68053,713
65,128338,503989,2203
38,111693,788475,4367
32,38971,287107,4910
69,133991,184335,4817
54,32523,148110,1235
70,78950,626500,1845
69,114950,350000,2620
35,106829,596360,1070
58,125270,164703,2902
32,112993,183129,4491
43,59025,925472,1803
57,109645,390814,2769
22,122252,267306,1431
27,52540,127418,3249
45,112122,287578,716
41,37722,837081,2329
29,50956,473403,4346
57,23838,962409,3030
63,118652,779050,747
45,51495,366256,3479
62,48946,220499,1773
19,57551,788433,2627
33,129101,981283,2239
69,47606,172818,1247
38,49262,706928,3577
50,46302,533333,2926
31,83908,94856,3392
52,133071,272849,4339
27,141795,957186,3085
20,115495,500408,1853
27,122386,320740,3159
45,142727,593771,3154
41,118112,495498,2096
67,104963,617457,4413
20,55415,977212,2826
30,123861,498042,721
70,146610,645223,1408
46,60638,87627,1096
25,147236,248293,4422
25,142281,429813,2800
26,124693,462433,1210
55,43632,801344,1572
55,24104,96739,2696
18,118825,773139,1626
51,60564,618295,4117
48,56369,466724,4461
30,30102,350895,3817
43,81757,80847,664
19,104274,215738,2675
34,49674,527097,2010
31,26396,427481,2997
36,80191,854576,1296
24,110263,371555,4389
31,35132,399727,2562
54,32890,277728,3184
20,71306,97284,1844
53,147476,718920,2676
33,57006,982894,1750
37,94663,982529,1870
50,116544,125001,1756
70,93842,115782,2597
50,128432,514101,1402
41,41918,289440,3423
28,68616,794908,3624
33,43161,601161,2163
57,112467,81870,745
19,69591,289631,3473
44,36787,198754,3451
37,93376,861752,3422
42,48835,950183,2028
27,116799,304891,4397
21,40431,809487,1310
19,107366,313361,2131
24,86801,705720,656
27,79559,589275,2557
39,66212,593428,4037
19,24798,620206,3546
24,69300,230411,4482
41,38278,677706,2272
58,111588,348741,4356
25,52036,214216,1655
69,110043,658203,4602
66,106617,371468,3665
58,117772,424619,3190
66,140145,570732,819
36,38445,786885,4640
26,143627,737839,1681
23,31407,922460,1823
51,86545,203824,4483
20,56734,438691,3835
31,129577,555882,1262
60,36767,104983,3037
36,53289,405759,1825
40,110388,695499,767
66,45369,157373,4287
57,94826,450293,1446
63,60490,189194,3586
25,66854,757604,1146
19,61264,233402,2986
63,106337,88846,1979
22,61422,892182,2687
70,99568,775903,4530
65,67166,162187,1033
47,26640,386347,4605
47,26469,325063,4018
66,73037,88661,4456
42,53602,95370,4552
35,41195,276809,4477
31,57024,775837,4924
57,141241,204157,4649
43,118112,403605,1937
22,136396,511762,4406
42,92576,120198,1492
56,40591,156134,3563
25,86722,143760,2593
25,27037,402320,4169
26,138332,979625,1677
50,30067,576349,4564
63,118347,194224,3572
43,48071,529390,2921
18,38454,530375,3097
63,92322,107951,2832
43,131211,89144,2416
56,94186,185936,1827
31,24151,395805,4454
38,96195,170320,3476
65,85245,166763,3312
33,145937,912455,3730
43,124880,339367,4598
63,55112,189036,4245
30,33640,801034,2250
30,121993,326805,2597
36,55776,191141,3377
68,45521,553285,1826
59,79283,108147,3072
33,37141,744885,1661
43,104357,187850,1320
47,137921,554990,1553
66,145290,960402,1567
58,73422,111106,3191
43,29101,601072,3483
24,107013,141168,770
33,112319,313538,2721
26,54527,159151,1749
25,83155,67591,1832
36,77743,573347,4454
48,51808,199402,2918
25,53542,389543,4528
24,102610,967301,4397
64,147707,175425,4551
68,137599,178967,2956
